,time,N,TD,CH
633,6.33000,5.28902,11.74098,1.41782
634,6.34000,5.29689,11.74628,1.42169
635,6.35000,5.30476,11.75158,1.42557
636,6.36000,5.31263,11.75689,1.42945
637,6.37000,5.32051,11.76220,1.43334
638,6.38000,5.32838,11.76753,1.43723
639,6.39000,5.33626,11.77286,1.44112
640,6.40000,5.34414,11.77820,1.44502
641,6.41000,5.35202,11.78355,1.44892
642,6.42000,5.35990,11.78890,1.45282
643,6.43000,5.36778,11.79427,1.45673
644,6.44000,5.37566,11.79964,1.46065
645,6.45000,5.38355,11.80502,1.46456
646,6.46000,5.39144,11.81041,1.46848
647,6.47000,5.39932,11.81580,1.47241
648,6.48000,5.40721,11.82120,1.47634
649,6.49000,5.41511,11.82662,1.48027
650,6.50000,5.42300,11.83203,1.48421
651,6.51000,5.43089,11.83746,1.48815
652,6.52000,5.43879,11.84290,1.49209
653,6.53000,5.44668,11.84834,1.49604
654,6.54000,5.45458,11.85379,1.49999
655,6.55000,5.46248,11.85925,1.50395
656,6.56000,5.47038,11.86471,1.50791
657,6.57000,5.47829,11.87019,1.51187
658,6.58000,5.48619,11.87567,1.51584
659,6.59000,5.49410,11.88116,1.51982
660,6.60000,5.50201,11.88666,1.52379
661,6.61000,5.50991,11.89217,1.52777
662,6.62000,5.51783,11.89768,1.53176
663,6.63000,5.52574,11.90320,1.53574
664,6.64000,5.53365,11.90873,1.53974
665,6.65000,5.54157,11.91427,1.54373
666,6.66000,5.54948,11.91981,1.54773
667,6.67000,5.55740,11.92537,1.55174
668,6.68000,5.56532,11.93093,1.55574
669,6.69000,5.57325,11.93650,1.55975
670,6.70000,5.58117,11.94208,1.56377
671,6.71000,5.58910,11.94766,1.56779
672,6.72000,5.59702,11.95325,1.57181
673,6.73000,5.60495,11.95885,1.57584
674,6.74000,5.61288,11.96446,1.57987
675,6.75000,5.62081,11.97008,1.58391
676,6.76000,5.62875,11.97570,1.58794
677,6.77000,5.63668,11.98134,1.59199
678,6.78000,5.64462,11.98698,1.59603
679,6.79000,5.65256,11.99263,1.60008
680,6.80000,5.66050,11.99828,1.60414
681,6.81000,5.66845,12.00395,1.60820
682,6.82000,5.67639,12.00962,1.61226
683,6.83000,5.68434,12.01530,1.61633
684,6.84000,5.69228,12.02099,1.62040
685,6.85000,5.70023,12.02669,1.62447
686,6.86000,5.70819,12.03239,1.62855
687,6.87000,5.71614,12.03810,1.63263
688,6.88000,5.72410,12.04382,1.63671
689,6.89000,5.73205,12.04955,1.64080
690,6.90000,5.74001,12.05529,1.64490
691,6.91000,5.74797,12.06103,1.64899
692,6.92000,5.75594,12.06678,1.65309
693,6.93000,5.76390,12.07254,1.65720
694,6.94000,5.77187,12.07831,1.66131
695,6.95000,5.77984,12.08409,1.66542
696,6.96000,5.78781,12.08987,1.66954
697,6.97000,5.79578,12.09566,1.67366
698,6.98000,5.80375,12.10146,1.67778
699,6.99000,5.81173,12.10727,1.68191
700,7.00000,5.81971,12.11308,1.68604
701,7.01000,5.82769,12.11891,1.69018
702,7.02000,5.83567,12.12474,1.69432
703,7.03000,5.84366,12.13058,1.69846
704,7.04000,5.85164,12.13643,1.70261
705,7.05000,5.85963,12.14228,1.70676
706,7.06000,5.86762,12.14815,1.71091
707,7.07000,5.87561,12.15402,1.71507
708,7.08000,5.88361,12.15990,1.71923
709,7.09000,5.89161,12.16579,1.72340
710,7.10000,5.89960,12.17168,1.72757
711,7.11000,5.90760,12.17758,1.73174
712,7.12000,5.91561,12.18350,1.73592
713,7.13000,5.92361,12.18942,1.74010
714,7.14000,5.93162,12.19534,1.74429
715,7.15000,5.93963,12.20128,1.74848
716,7.16000,5.94764,12.20722,1.75267
717,7.17000,5.95565,12.21317,1.75687
718,7.18000,5.96367,12.21913,1.76107
719,7.19000,5.97169,12.22510,1.76527
720,7.20000,5.97971,12.23108,1.76948
721,7.21000,5.98773,12.23706,1.77369
722,7.22000,5.99575,12.24305,1.77791
723,7.23000,6.00378,12.24905,1.78213
724,7.24000,6.01181,12.25506,1.78635
725,7.25000,6.01984,12.26108,1.79058
726,7.26000,6.02787,12.26710,1.79481
727,7.27000,6.03591,12.27313,1.79905
728,7.28000,6.04394,12.27917,1.80328
729,7.29000,6.05198,12.28522,1.80753
730,7.30000,6.06002,12.29128,1.81177
731,7.31000,6.06807,12.29734,1.81602
732,7.32000,6.07611,12.30341,1.82028
733,7.33000,6.08416,12.30949,1.82454
734,7.34000,6.09221,12.31558,1.82880
735,7.35000,6.10027,12.32168,1.83306
736,7.36000,6.10832,12.32778,1.83733
737,7.37000,6.11638,12.33389,1.84160
738,7.38000,6.12444,12.34001,1.84588
739,7.39000,6.13250,12.34614,1.85016
740,7.40000,6.14057,12.35228,1.85445
741,7.41000,6.14864,12.35842,1.85873
742,7.42000,6.15671,12.36458,1.86303
743,7.43000,6.16478,12.37074,1.86732
744,7.44000,6.17285,12.37691,1.87162
745,7.45000,6.18093,12.38308,1.87592
746,7.46000,6.18901,12.38927,1.88023
747,7.47000,6.19709,12.39546,1.88454
748,7.48000,6.20517,12.40166,1.88886
749,7.49000,6.21326,12.40787,1.89317
750,7.50000,6.22135,12.41409,1.89750
751,7.51000,6.22944,12.42031,1.90182
752,7.52000,6.23754,12.42655,1.90615
753,7.53000,6.24563,12.43279,1.91048
754,7.54000,6.25373,12.43904,1.91482
755,7.55000,6.26183,12.44530,1.91916
756,7.56000,6.26994,12.45156,1.92351
757,7.57000,6.27804,12.45784,1.92785
758,7.58000,6.28615,12.46412,1.93221
759,7.59000,6.29426,12.47041,1.93656
760,7.60000,6.30238,12.47671,1.94092
761,7.61000,6.31049,12.48301,1.94529
762,7.62000,6.31861,12.48933,1.94965
763,7.63000,6.32673,12.49565,1.95402
764,7.64000,6.33486,12.50198,1.95840
765,7.65000,6.34299,12.50832,1.96278
766,7.66000,6.35111,12.51467,1.96716
767,7.67000,6.35925,12.52102,1.97154
768,7.68000,6.36738,12.52739,1.97593
769,7.69000,6.37552,12.53376,1.98033
770,7.70000,6.38366,12.54014,1.98472
771,7.71000,6.39180,12.54652,1.98912
772,7.72000,6.39995,12.55292,1.99353
773,7.73000,6.40809,12.55932,1.99794
774,7.74000,6.41624,12.56574,2.00235
775,7.75000,6.42440,12.57216,2.00677
776,7.76000,6.43255,12.57858,2.01118
777,7.77000,6.44071,12.58502,2.01561
778,7.78000,6.44887,12.59147,2.02004
779,7.79000,6.45704,12.59792,2.02447
780,7.80000,6.46520,12.60438,2.02890
781,7.81000,6.47337,12.61085,2.03334
782,7.82000,6.48155,12.61733,2.03778
783,7.83000,6.48972,12.62381,2.04223
784,7.84000,6.49790,12.63031,2.04668
785,7.85000,6.50608,12.63681,2.05113
786,7.86000,6.51426,12.64332,2.05559
787,7.87000,6.52245,12.64984,2.06005
788,7.88000,6.53064,12.65636,2.06451
789,7.89000,6.53883,12.66290,2.06898
790,7.90000,6.54702,12.66944,2.07345
791,7.91000,6.55522,12.67599,2.07793
792,7.92000,6.56342,12.68255,2.08240
793,7.93000,6.57162,12.68912,2.08689
794,7.94000,6.57983,12.69569,2.09137
795,7.95000,6.58804,12.70228,2.09586
796,7.96000,6.59625,12.70887,2.10036
797,7.97000,6.60446,12.71547,2.10486
798,7.98000,6.61268,12.72208,2.10936
799,7.99000,6.62090,12.72870,2.11386
800,8.00000,6.62912,12.73532,2.11837
801,8.01000,6.63735,12.74195,2.12288
802,8.02000,6.64558,12.74860,2.12740
803,8.03000,6.65381,12.75525,2.13192
804,8.04000,6.66205,12.76190,2.13644
805,8.05000,6.67028,12.76857,2.14097
806,8.06000,6.67852,12.77524,2.14550
807,8.07000,6.68677,12.78193,2.15004
808,8.08000,6.69501,12.78862,2.15458
809,8.09000,6.70326,12.79532,2.15912
810,8.10000,6.71152,12.80202,2.16366
811,8.11000,6.71977,12.80874,2.16821
812,8.12000,6.72803,12.81546,2.17277
813,8.13000,6.73629,12.82220,2.17732
814,8.14000,6.74456,12.82894,2.18189
815,8.15000,6.75283,12.83569,2.18645
816,8.16000,6.76110,12.84244,2.19102
817,8.17000,6.76937,12.84921,2.19559
818,8.18000,6.77765,12.85598,2.20017
819,8.19000,6.78593,12.86276,2.20475
820,8.20000,6.79421,12.86955,2.20933
821,8.21000,6.80250,12.87635,2.21392
822,8.22000,6.81079,12.88316,2.21851
823,8.23000,6.81908,12.88997,2.22310
824,8.24000,6.82737,12.89680,2.22770
825,8.25000,6.83567,12.90363,2.23230
826,8.26000,6.84397,12.91047,2.23690
827,8.27000,6.85228,12.91732,2.24151
828,8.28000,6.86059,12.92417,2.24613
829,8.29000,6.86890,12.93104,2.25074
830,8.30000,6.87721,12.93791,2.25536
831,8.31000,6.88553,12.94479,2.25999
832,8.32000,6.89385,12.95168,2.26461
833,8.33000,6.90218,12.95858,2.26924
834,8.34000,6.91050,12.96549,2.27388
835,8.35000,6.91883,12.97240,2.27852
836,8.36000,6.92717,12.97932,2.28316
837,8.37000,6.93550,12.98625,2.28781
838,8.38000,6.94384,12.99319,2.29246
839,8.39000,6.95219,13.00014,2.29711
840,8.40000,6.96053,13.00710,2.30177
841,8.41000,6.96888,13.01406,2.30643
842,8.42000,6.97724,13.02104,2.31109
843,8.43000,6.98559,13.02802,2.31576
844,8.44000,6.99395,13.03501,2.32043
845,8.45000,7.00232,13.04201,2.32511
846,8.46000,7.01068,13.04901,2.32978
847,8.47000,7.01905,13.05603,2.33447
848,8.48000,7.02743,13.06305,2.33915
849,8.49000,7.03580,13.07008,2.34384
850,8.50000,7.04418,13.07712,2.34854
851,8.51000,7.05257,13.08417,2.35323
852,8.52000,7.06095,13.09123,2.35794
853,8.53000,7.06934,13.09829,2.36264
854,8.54000,7.07774,13.10537,2.36735
855,8.55000,7.08613,13.11245,2.37206
856,8.56000,7.09453,13.11954,2.37678
857,8.57000,7.10294,13.12664,2.38150
858,8.58000,7.11134,13.13374,2.38622
859,8.59000,7.11975,13.14086,2.39095
860,8.60000,7.12817,13.14798,2.39568
861,8.61000,7.13658,13.15512,2.40041
862,8.62000,7.14501,13.16226,2.40515
863,8.63000,7.15343,13.16941,2.40989
864,8.64000,7.16186,13.17656,2.41464
865,8.65000,7.17029,13.18373,2.41939
866,8.66000,7.17872,13.19090,2.42414
867,8.67000,7.18716,13.19809,2.42890
868,8.68000,7.19560,13.20528,2.43366
869,8.69000,7.20405,13.21248,2.43842
870,8.70000,7.21250,13.21969,2.44319
871,8.71000,7.22095,13.22690,2.44796
872,8.72000,7.22940,13.23413,2.45273
873,8.73000,7.23786,13.24136,2.45751
874,8.74000,7.24633,13.24860,2.46229
875,8.75000,7.25479,13.25585,2.46708
876,8.76000,7.26326,13.26311,2.47187
877,8.77000,7.27174,13.27038,2.47666
878,8.78000,7.28021,13.27766,2.48146
879,8.79000,7.28869,13.28494,2.48626
880,8.80000,7.29718,13.29223,2.49106
881,8.81000,7.30567,13.29954,2.49587
882,8.82000,7.31416,13.30685,2.50068
883,8.83000,7.32265,13.31416,2.50550
884,8.84000,7.33115,13.32149,2.51032
885,8.85000,7.33965,13.32883,2.51514
886,8.86000,7.34816,13.33617,2.51997
887,8.87000,7.35667,13.34352,2.52480
888,8.88000,7.36518,13.35088,2.52963
889,8.89000,7.37370,13.35825,2.53447
890,8.90000,7.38222,13.36563,2.53931
891,8.91000,7.39075,13.37302,2.54415
892,8.92000,7.39927,13.38041,2.54900
893,8.93000,7.40781,13.38782,2.55385
894,8.94000,7.41634,13.39523,2.55871
895,8.95000,7.42488,13.40265,2.56357
896,8.96000,7.43342,13.41008,2.56843
897,8.97000,7.44197,13.41752,2.57330
898,8.98000,7.45052,13.42496,2.57817
899,8.99000,7.45908,13.43242,2.58304
900,9.00000,7.46763,13.43988,2.58792
901,9.01000,7.47620,13.44735,2.59280
902,9.02000,7.48476,13.45483,2.59769
903,9.03000,7.49333,13.46232,2.60258
904,9.04000,7.50191,13.46982,2.60747
905,9.05000,7.51048,13.47733,2.61237
906,9.06000,7.51906,13.48484,2.61727
907,9.07000,7.52765,13.49236,2.62217
908,9.08000,7.53624,13.49990,2.62708
909,9.09000,7.54483,13.50744,2.63199
910,9.10000,7.55343,13.51498,2.63690
911,9.11000,7.56203,13.52254,2.64182
912,9.12000,7.57063,13.53011,2.64674
913,9.13000,7.57924,13.53768,2.65167
914,9.14000,7.58785,13.54527,2.65660
915,9.15000,7.59647,13.55286,2.66153
916,9.16000,7.60509,13.56046,2.66647
917,9.17000,7.61371,13.56807,2.67141
918,9.18000,7.62234,13.57569,2.67635
919,9.19000,7.63097,13.58331,2.68130
920,9.20000,7.63961,13.59095,2.68625
921,9.21000,7.64825,13.59859,2.69121
922,9.22000,7.65689,13.60625,2.69617
923,9.23000,7.66554,13.61391,2.70113
924,9.24000,7.67419,13.62158,2.70610
925,9.25000,7.68284,13.62926,2.71107
926,9.26000,7.69150,13.63694,2.71604
927,9.27000,7.70017,13.64464,2.72102
928,9.28000,7.70884,13.65234,2.72600
929,9.29000,7.71751,13.66006,2.73098
930,9.30000,7.72618,13.66778,2.73597
931,9.31000,7.73486,13.67551,2.74096
932,9.32000,7.74355,13.68325,2.74596
933,9.33000,7.75223,13.69100,2.75096
934,9.34000,7.76092,13.69875,2.75596
935,9.35000,7.76962,13.70652,2.76097
936,9.36000,7.77832,13.71429,2.76598
937,9.37000,7.78702,13.72207,2.77099
938,9.38000,7.79573,13.72987,2.77601
939,9.39000,7.80444,13.73767,2.78103
940,9.40000,7.81316,13.74547,2.78606
941,9.41000,7.82188,13.75329,2.79109
942,9.42000,7.83061,13.76112,2.79612
943,9.43000,7.83933,13.76895,2.80116
944,9.44000,7.84807,13.77680,2.80620
945,9.45000,7.85680,13.78465,2.81124
946,9.46000,7.86555,13.79251,2.81629
947,9.47000,7.87429,13.80038,2.82134
948,9.48000,7.88304,13.80826,2.82639
949,9.49000,7.89179,13.81615,2.83145
950,9.50000,7.90055,13.82404,2.83651
951,9.51000,7.90931,13.83195,2.84158
952,9.52000,7.91808,13.83986,2.84665
953,9.53000,7.92685,13.84778,2.85172
954,9.54000,7.93563,13.85572,2.85680
955,9.55000,7.94441,13.86366,2.86188
956,9.56000,7.95319,13.87160,2.86696
957,9.57000,7.96198,13.87956,2.87205
958,9.58000,7.97077,13.88753,2.87714
959,9.59000,7.97956,13.89550,2.88224
960,9.60000,7.98836,13.90349,2.88734
961,9.61000,7.99717,13.91148,2.89244
962,9.62000,8.00598,13.91948,2.89755
963,9.63000,8.01479,13.92749,2.90266
964,9.64000,8.02361,13.93551,2.90777
965,9.65000,8.03243,13.94354,2.91289
966,9.66000,8.04126,13.95158,2.91801
967,9.67000,8.05009,13.95962,2.92314
968,9.68000,8.05892,13.96768,2.92826
969,9.69000,8.06776,13.97574,2.93340
970,9.70000,8.07660,13.98381,2.93853
971,9.71000,8.08545,13.99189,2.94367
972,9.72000,8.09430,13.99998,2.94882
973,9.73000,8.10316,14.00808,2.95396
974,9.74000,8.11202,14.01619,2.95912
975,9.75000,8.12089,14.02431,2.96427
976,9.76000,8.12976,14.03243,2.96943
977,9.77000,8.13863,14.04056,2.97459
978,9.78000,8.14751,14.04871,2.97976
979,9.79000,8.15639,14.05686,2.98493
980,9.80000,8.16528,14.06502,2.99010
981,9.81000,8.17417,14.07319,2.99528
982,9.82000,8.18307,14.08137,3.00046
983,9.83000,8.19197,14.08956,3.00564
984,9.84000,8.20088,14.09775,3.01083
985,9.85000,8.20979,14.10596,3.01602
986,9.86000,8.21870,14.11417,3.02122
987,9.87000,8.22762,14.12240,3.02642
988,9.88000,8.23654,14.13063,3.03162
989,9.89000,8.24547,14.13887,3.03683
990,9.90000,8.25440,14.14712,3.04204
991,9.91000,8.26334,14.15538,3.04725
992,9.92000,8.27228,14.16365,3.05247
993,9.93000,8.28123,14.17192,3.05769
994,9.94000,8.29018,14.18021,3.06292
995,9.95000,8.29913,14.18850,3.06815
996,9.96000,8.30809,14.19681,3.07338
997,9.97000,8.31706,14.20512,3.07862
998,9.98000,8.32603,14.21344,3.08386
999,9.99000,8.33500,14.22177,3.08910
1000,10.00000,8.34398,14.23011,3.09435
1001,10.01000,8.35296,14.23846,3.09960
1002,10.02000,8.36195,14.24682,3.10485
1003,10.03000,8.37094,14.25518,3.11011
1004,10.04000,8.37994,14.26356,3.11538
1005,10.05000,8.38894,14.27194,3.12064
1006,10.06000,8.39795,14.28034,3.12591
1007,10.07000,8.40696,14.28874,3.13119
1008,10.08000,8.41597,14.29715,3.13646
1009,10.09000,8.42499,14.30557,3.14175
1010,10.10000,8.43402,14.31400,3.14703
1011,10.11000,8.44305,14.32244,3.15232
1012,10.12000,8.45208,14.33089,3.15761
1013,10.13000,8.46112,14.33934,3.16291
1014,10.14000,8.47016,14.34781,3.16821
1015,10.15000,8.47921,14.35628,3.17351
1016,10.16000,8.48826,14.36477,3.17882
1017,10.17000,8.49732,14.37326,3.18413
1018,10.18000,8.50638,14.38176,3.18945
1019,10.19000,8.51545,14.39027,3.19476
1020,10.20000,8.52452,14.39879,3.20009
1021,10.21000,8.53360,14.40732,3.20541
1022,10.22000,8.54268,14.41586,3.21074
1023,10.23000,8.55177,14.42441,3.21608
1024,10.24000,8.56086,14.43296,3.22142
1025,10.25000,8.56995,14.44153,3.22676
1026,10.26000,8.57905,14.45010,3.23210
1027,10.27000,8.58816,14.45869,3.23745
1028,10.28000,8.59727,14.46728,3.24280
1029,10.29000,8.60639,14.47588,3.24816
1030,10.30000,8.61551,14.48449,3.25352
1031,10.31000,8.62463,14.49311,3.25888
1032,10.32000,8.63376,14.50174,3.26425
1033,10.33000,8.64290,14.51038,3.26962
1034,10.34000,8.65203,14.51903,3.27500
1035,10.35000,8.66118,14.52768,3.28038
1036,10.36000,8.67033,14.53635,3.28576
1037,10.37000,8.67948,14.54502,3.29115
1038,10.38000,8.68864,14.55371,3.29654
1039,10.39000,8.69781,14.56240,3.30193
1040,10.40000,8.70697,14.57110,3.30733
1041,10.41000,8.71615,14.57982,3.31273
1042,10.42000,8.72533,14.58854,3.31813
1043,10.43000,8.73451,14.59727,3.32354
1044,10.44000,8.74370,14.60601,3.32896
1045,10.45000,8.75289,14.61475,3.33437
1046,10.46000,8.76209,14.62351,3.33979
1047,10.47000,8.77130,14.63228,3.34522
1048,10.48000,8.78051,14.64105,3.35065
1049,10.49000,8.78972,14.64984,3.35608
1050,10.50000,8.79894,14.65863,3.36151
1051,10.51000,8.80816,14.66744,3.36695
1052,10.52000,8.81739,14.67625,3.37240
1053,10.53000,8.82662,14.68507,3.37784
1054,10.54000,8.83586,14.69390,3.38329
1055,10.55000,8.84511,14.70274,3.38875
1056,10.56000,8.85436,14.71159,3.39421
1057,10.57000,8.86361,14.72045,3.39967
1058,10.58000,8.87287,14.72932,3.40513
1059,10.59000,8.88213,14.73820,3.41060
1060,10.60000,8.89140,14.74708,3.41608
1061,10.61000,8.90068,14.75598,3.42155
1062,10.62000,8.90996,14.76489,3.42703
1063,10.63000,8.91924,14.77380,3.43252
1064,10.64000,8.92853,14.78272,3.43801
1065,10.65000,8.93782,14.79166,3.44350
1066,10.66000,8.94712,14.80060,3.44900
1067,10.67000,8.95643,14.80955,3.45450
1068,10.68000,8.96574,14.81851,3.46000
1069,10.69000,8.97505,14.82748,3.46551
1070,10.70000,8.98438,14.83646,3.47102
1071,10.71000,8.99370,14.84545,3.47654
1072,10.72000,9.00303,14.85445,3.48205
1073,10.73000,9.01237,14.86346,3.48758
1074,10.74000,9.02171,14.87247,3.49310
1075,10.75000,9.03106,14.88150,3.49863
1076,10.76000,9.04041,14.89054,3.50417
1077,10.77000,9.04976,14.89958,3.50971
1078,10.78000,9.05913,14.90864,3.51525
1079,10.79000,9.06849,14.91770,3.52079
1080,10.80000,9.07787,14.92677,3.52634
1081,10.81000,9.08724,14.93586,3.53190
1082,10.82000,9.09663,14.94495,3.53745
1083,10.83000,9.10602,14.95405,3.54302
1084,10.84000,9.11541,14.96316,3.54858
1085,10.85000,9.12481,14.97228,3.55415
1086,10.86000,9.13421,14.98141,3.55972
1087,10.87000,9.14362,14.99055,3.56530
1088,10.88000,9.15304,14.99970,3.57088
1089,10.89000,9.16246,15.00885,3.57646
1090,10.90000,9.17188,15.01802,3.58205
1091,10.91000,9.18131,15.02720,3.58764
1092,10.92000,9.19075,15.03638,3.59324
1093,10.93000,9.20019,15.04558,3.59884
1094,10.94000,9.20964,15.05478,3.60444
1095,10.95000,9.21909,15.06400,3.61005
1096,10.96000,9.22855,15.07322,3.61566
1097,10.97000,9.23801,15.08246,3.62127
1098,10.98000,9.24748,15.09170,3.62689
1099,10.99000,9.25695,15.10095,3.63251
1100,11.00000,9.26643,15.11021,3.63814
1101,11.01000,9.27592,15.11948,3.64377
1102,11.02000,9.28541,15.12876,3.64941
1103,11.03000,9.29490,15.13805,3.65504
1104,11.04000,9.30440,15.14735,3.66069
1105,11.05000,9.31391,15.15666,3.66633
1106,11.06000,9.32342,15.16598,3.67198
1107,11.07000,9.33294,15.17531,3.67763
1108,11.08000,9.34246,15.18465,3.68329
1109,11.09000,9.35199,15.19400,3.68895
1110,11.10000,9.36152,15.20335,3.69462
1111,11.11000,9.37106,15.21272,3.70029
1112,11.12000,9.38061,15.22209,3.70596
1113,11.13000,9.39016,15.23148,3.71164
1114,11.14000,9.39971,15.24087,3.71732
1115,11.15000,9.40928,15.25028,3.72300
1116,11.16000,9.41884,15.25969,3.72869
1117,11.17000,9.42841,15.26912,3.73438
1118,11.18000,9.43799,15.27855,3.74008
1119,11.19000,9.44758,15.28799,3.74578
1120,11.20000,9.45716,15.29745,3.75148
1121,11.21000,9.46676,15.30691,3.75719
1122,11.22000,9.47636,15.31638,3.76290
1123,11.23000,9.48596,15.32586,3.76861
1124,11.24000,9.49558,15.33535,3.77433
1125,11.25000,9.50519,15.34485,3.78006
1126,11.26000,9.51482,15.35436,3.78578
1127,11.27000,9.52444,15.36388,3.79151
1128,11.28000,9.53408,15.37341,3.79725
1129,11.29000,9.54372,15.38295,3.80299
1130,11.30000,9.55336,15.39250,3.80873
1131,11.31000,9.56301,15.40206,3.81448
1132,11.32000,9.57267,15.41162,3.82023
1133,11.33000,9.58233,15.42120,3.82598
1134,11.34000,9.59200,15.43079,3.83174
1135,11.35000,9.60167,15.44038,3.83750
1136,11.36000,9.61135,15.44999,3.84327
1137,11.37000,9.62104,15.45961,3.84904
1138,11.38000,9.63073,15.46923,3.85481
1139,11.39000,9.64042,15.47887,3.86059
1140,11.40000,9.65012,15.48851,3.86637
1141,11.41000,9.65983,15.49817,3.87216
1142,11.42000,9.66955,15.50783,3.87795
1143,11.43000,9.67926,15.51751,3.88374
1144,11.44000,9.68899,15.52719,3.88954
1145,11.45000,9.69872,15.53689,3.89534
1146,11.46000,9.70846,15.54659,3.90115
1147,11.47000,9.71820,15.55630,3.90696
1148,11.48000,9.72795,15.56603,3.91277
1149,11.49000,9.73770,15.57576,3.91859
1150,11.50000,9.74746,15.58550,3.92441
1151,11.51000,9.75723,15.59525,3.93023
1152,11.52000,9.76700,15.60502,3.93606
1153,11.53000,9.77677,15.61479,3.94189
1154,11.54000,9.78656,15.62457,3.94773
1155,11.55000,9.79634,15.63436,3.95357
1156,11.56000,9.80614,15.64416,3.95942
1157,11.57000,9.81594,15.65397,3.96526
1158,11.58000,9.82575,15.66379,3.97112
1159,11.59000,9.83556,15.67363,3.97697
1160,11.60000,9.84538,15.68347,3.98283
1161,11.61000,9.85520,15.69332,3.98870
1162,11.62000,9.86503,15.70318,3.99457
1163,11.63000,9.87487,15.71305,4.00044
1164,11.64000,9.88471,15.72293,4.00632
1165,11.65000,9.89455,15.73282,4.01220
1166,11.66000,9.90441,15.74271,4.01808
1167,11.67000,9.91427,15.75262,4.02397
1168,11.68000,9.92413,15.76254,4.02986
1169,11.69000,9.93400,15.77247,4.03576
1170,11.70000,9.94388,15.78241,4.04166
1171,11.71000,9.95376,15.79236,4.04756
1172,11.72000,9.96365,15.80232,4.05347
1173,11.73000,9.97355,15.81229,4.05938
1174,11.74000,9.98345,15.82227,4.06530
1175,11.75000,9.99336,15.83225,4.07122
1176,11.76000,10.00327,15.84225,4.07714
1177,11.77000,10.01319,15.85226,4.08307
1178,11.78000,10.02311,15.86228,4.08900
1179,11.79000,10.03305,15.87231,4.09494
1180,11.80000,10.04298,15.88235,4.10088
1181,11.81000,10.05293,15.89239,4.10682
1182,11.82000,10.06288,15.90245,4.11277
1183,11.83000,10.07283,15.91252,4.11872
1184,11.84000,10.08279,15.92260,4.12468
1185,11.85000,10.09276,15.93268,4.13064
1186,11.86000,10.10273,15.94278,4.13660
1187,11.87000,10.11271,15.95289,4.14257
1188,11.88000,10.12270,15.96301,4.14854
1189,11.89000,10.13269,15.97314,4.15452
1190,11.90000,10.14269,15.98327,4.16050
1191,11.91000,10.15269,15.99342,4.16649
1192,11.92000,10.16270,16.00358,4.17247
1193,11.93000,10.17272,16.01375,4.17847
1194,11.94000,10.18274,16.02392,4.18446
1195,11.95000,10.19277,16.03411,4.19046
1196,11.96000,10.20281,16.04431,4.19647
1197,11.97000,10.21285,16.05452,4.20248
1198,11.98000,10.22289,16.06474,4.20849
1199,11.99000,10.23295,16.07496,4.21450
1200,12.00000,10.24301,16.08520,4.22052
1201,12.01000,10.25307,16.09545,4.22655
1202,12.02000,10.26314,16.10571,4.23258
1203,12.03000,10.27322,16.11598,4.23861
1204,12.04000,10.28331,16.12625,4.24465
1205,12.05000,10.29340,16.13654,4.25069
1206,12.06000,10.30350,16.14684,4.25673
